Date,Open,High,Low,Close
23-Jan-14,10116.6,10123.95,10008.55,10086.35
24-Jan-14,10036.6,10143,9997.35,10010.5
27-Jan-14,9926.75,10012.8,9905.55,9938.65
28-Jan-14,9906.5,9929.75,9807.7,9837.95
29-Jan-14,9861.35,9945.6,9825.4,9896.7
30-Jan-14,9860.25,9903.05,9771.55,9878.75
31-Jan-14,9895.05,10021.1,9880.55,9957.45
03-Feb-14,9897.25,9923.1,9783.5,9792.1
04-Feb-14,9686.8,9686.8,9522.45,9611.65
05-Feb-14,9677.9,9729.75,9585.25,9718.45
06-Feb-14,9700.4,9732.3,9599.45,9696.05
07-Feb-14,9754.3,9778.6,9595.45,9648.4
10-Feb-14,9668.4,9677.45,9605.8,9619.25
11-Feb-14,9639.4,9769.05,9639.4,9710.25
12-Feb-14,9747.75,9786,9725.15,9739.8
13-Feb-14,9752.25,9767,9697.25,9721.35
14-Feb-14,9770.05,9870.5,9751.5,9855.45
17-Feb-14,9898.1,9931,9841.2,9867.5
18-Feb-14,9859.65,9920.85,9859.65,9884.85
19-Feb-14,9912,10065.75,9912,10033.05
20-Feb-14,10028.35,10051.8,9962.2,9971.7
21-Feb-14,10010.5,10109.85,10010.5,10101.05
24-Feb-14,10101,10101,10041.65,10067.65
25-Feb-14,10099.9,10173.75,10099.9,10162.9
26-Feb-14,10167.1,10212.6,10155.3,10200.85
28-Feb-14,10107.7,10353.25,10107.7,10338.55
03-Mar-14,10339.8,10398.15,10190.75,10209.1
04-Mar-14,10172.8,10251.3,10165.35,10196.55
05-Mar-14,10260.2,10301.7,10215.75,10237.25
06-Mar-14,10272.4,10300.25,10237.9,10254.6
07-Mar-14,10266.05,10272.5,9966,10054.9
10-Mar-14,10033.05,10033.05,9792,9809.55
11-Mar-14,9803.8,9922.65,9746,9828.6
12-Mar-14,9823.8,9921.95,9823.8,9877.6
13-Mar-14,9539.3,9637.85,9433.15,9462.7
14-Mar-14,9422.85,9509.4,9395.9,9439.05
18-Mar-14,9451.1,9480.2,9342.55,9364.35
19-Mar-14,9305.25,9305.25,9051.2,9158.95
20-Mar-14,9147.05,9387,9147.05,9313.5
21-Mar-14,9376.95,9451.3,9257.9,9370.75
22-Mar-14,9355.4,9419.7,9342.8,9377.75
24-Mar-14,9365.3,9435.7,9339,9365.05
25-Mar-14,9308.5,9366.4,9280.35,9300.6
26-Mar-14,9318.95,9321.8,9209.9,9222.9
27-Mar-14,9234.3,9244.9,9159.95,9217.1
28-Mar-14,9245.7,9323.2,9223.2,9275.35
31-Mar-14,9297.95,9325.05,9184.35,9298
01-Apr-14,9331.5,9458.4,9324.65,9439.75
02-Apr-14,9515.05,9542.65,9463.6,9479.9
03-Apr-14,9505.45,9517,9428.55,9472
04-Apr-14,9511.8,9542.05,9373.4,9389.4
07-Apr-14,9355.05,9400.05,9296.1,9374.45
09-Apr-14,9360.15,9397.6,9208.75,9276.9
10-Apr-14,9277.75,9280.65,9159.9,9179.2
11-Apr-14,9156.45,9350.95,9081.2,9312
15-Apr-14,9452.6,9554.75,9387.05,9491.6
16-Apr-14,9506.8,9506.8,9248.65,9273.15
17-Apr-14,9363.05,9407,9240.5,9390.2
21-Apr-14,9395.55,9417.6,9317.85,9330.25
22-Apr-14,9333.55,9388.45,9267.15,9279.2
23-Apr-14,9318.65,9348.9,9260.45,9272.05
25-Apr-14,9311.5,9334.35,9236.3,9275
28-Apr-14,9271.5,9321.5,9251.85,9261.3
29-Apr-14,9264.5,9312.5,9241.65,9251.6
30-Apr-14,9242.9,9294.25,9198.6,9227.95
02-May-14,9219.3,9347.8,9219.3,9319.55
05-May-14,9288.7,9358.25,9208.2,9223.55
06-May-14,9219.95,9236.25,9154.45,9179.7
07-May-14,9153.15,9186.3,8905.35,8946.55
08-May-14,8959,9010.3,8922.8,8963.6
09-May-14,8945.75,9091.65,8945.75,9048.5
12-May-14,9049.85,9157.7,8986.8,9132.35
13-May-14,9159.25,9404.75,9159.25,9364.8
14-May-14,9356.2,9384.8,9306.6,9349.65
15-May-14,9347.85,9362.9,9234.05,9314.4
16-May-14,9372.75,9493,8946.55,9111.4
19-May-14,9135.55,9135.55,8609.95,8675.1
20-May-14,8704.5,8906.8,8704.5,8878.9
21-May-14,8871.75,8962.05,8858.95,8952.85
22-May-14,8978.85,8980.5,8876.35,8929.6
23-May-14,8954.1,9072.4,8841.9,8941.3
26-May-14,8986.5,9091.8,8962.5,9061
27-May-14,9082.3,9206.15,9048.5,9101.85
28-May-14,9106.15,9253.65,9103.8,9237.25
29-May-14,9075.8,9075.8,8909.45,8927.4
30-May-14,8941,8992.25,8877.75,8970.3
02-Jun-14,9004,9022.6,8963.2,8981.95
03-Jun-14,9007.8,9039,8913.95,8976.4
04-Jun-14,8974.95,8990.9,8820.8,8863.9
05-Jun-14,8877.5,9032.5,8841.8,8984.6
06-Jun-14,8943.3,8957.7,8849.05,8945.1
09-Jun-14,8948.75,9029.05,8926.3,9017.7
10-Jun-14,9043.3,9254.05,9043.3,9234.6
11-Jun-14,9290.5,9510,9276.3,9436.4
12-Jun-14,9589.2,9605.55,9310.6,9447.85
13-Jun-14,9462,9474.15,9339.3,9448.65
16-Jun-14,9449,9600.15,9449,9579.85
17-Jun-14,9618.75,9678.2,9589.15,9620.05
18-Jun-14,9630.85,9660.5,9494.2,9521.35
19-Jun-14,9522.2,9712.65,9503.7,9698.9
20-Jun-14,9714.5,9736.6,9663.3,9700.2
23-Jun-14,9671.55,9695.3,9518.35,9548.2
24-Jun-14,9548.65,9588.5,9497.2,9570.75
25-Jun-14,9623.4,9643.5,9570.95,9587.9
26-Jun-14,9585.75,9648.1,9553.15,9579.4
27-Jun-14,9619.45,9828.95,9607.6,9819.95
30-Jun-14,9834.15,9921.15,9822.7,9912.3
01-Jul-14,9896.8,9897.3,9786.45,9802.85
02-Jul-14,9817.65,9849.5,9769.15,9807.6
03-Jul-14,9806,9903.55,9805,9831.35
04-Jul-14,9829.95,9883.85,9827.25,9866.95
07-Jul-14,9922.95,10139.4,9918.5,10126.25
08-Jul-14,10146.75,10146.75,9973.15,10019.7
09-Jul-14,10041.35,10082.7,9867.35,9903.3
10-Jul-14,9906.65,10002.65,9753.1,9816.2
11-Jul-14,9992.15,10050.6,9889.65,9933.55
14-Jul-14,9944.1,9944.1,9744.3,9799.65
15-Jul-14,9815.65,9856.15,9768.55,9785.75
16-Jul-14,9824.2,9846.1,9761.65,9809
17-Jul-14,9855.95,9982.35,9807.35,9819.75
18-Jul-14,9944.85,10019.2,9929.9,9946.95
21-Jul-14,9998.65,10018.2,9892.4,9912.4
22-Jul-14,9918.8,10103.25,9918.8,10086.65
23-Jul-14,10120,10325.5,10120,10306.85
24-Jul-14,10323.8,10422.2,10289.6,10400.15
25-Jul-14,10343,10355.6,10211.9,10339.7
28-Jul-14,10293.7,10405.7,10286.95,10383.45
30-Jul-14,10395.55,10408.3,10311.7,10361.05
31-Jul-14,10348.05,10351.8,10279.55,10304.7
01-Aug-14,10227.55,10307,10141.15,10155.3
04-Aug-14,10192.35,10383.6,10160.2,10370.15
05-Aug-14,10403.6,10450.55,10322,10422.7
06-Aug-14,10423.85,10544.65,10423.85,10484.6
07-Aug-14,10362.55,10414.2,10324.25,10342.95
08-Aug-14,10327.2,10384.7,10293.15,10318.25
11-Aug-14,10391.9,10405.55,10338,10382.55
12-Aug-14,10448.6,10448.6,10311.2,10394.85
13-Aug-14,10381.05,10529.7,10376.85,10480.4
14-Aug-14,10513.75,10547.15,10440.7,10468.25
18-Aug-14,10459.7,10465.65,10395.95,10418.7
19-Aug-14,10441.4,10441.4,10346.25,10365.15
20-Aug-14,10397,10434.9,10383.65,10399.1
21-Aug-14,10432.75,10456.95,10373.95,10392.85
22-Aug-14,10403.45,10565.25,10403.45,10543.4
25-Aug-14,10553.8,10666.5,10514.5,10645.85
26-Aug-14,10653.6,10714.85,10581.85,10671
27-Aug-14,10675.05,10775.45,10635.3,10743.8
28-Aug-14,10749.25,10757.65,10658.2,10679.65
01-Sep-14,10712.5,10753.3,10695.05,10705.3
02-Sep-14,10723.45,10783.3,10636.7,10746.55
03-Sep-14,10749,11030.15,10749,11005.1
04-Sep-14,11025.85,11025.85,10921.65,10960.45
05-Sep-14,11018.8,11122.45,10974.2,11025.55
08-Sep-14,11062.8,11182.5,11056.35,11167.75
09-Sep-14,11144,11156.15,11048.4,11069.9
10-Sep-14,11041.85,11041.85,10929.6,10942.45
11-Sep-14,10975.7,11030.55,10885,10965.95
12-Sep-14,10987,11017.7,10918.7,10958.5
15-Sep-14,10959.85,10960.7,10856.6,10868.15
16-Sep-14,10876.8,10934.3,10796.45,10811.5
17-Sep-14,10866.2,11001.5,10866.2,10991.4
18-Sep-14,10916.35,11091.25,10880.95,11055.2
19-Sep-14,11074,11316.6,11071.4,11224.15
22-Sep-14,11187.6,11187.6,11090.85,11173.15
23-Sep-14,11172.25,11309.35,11066,11088.05
24-Sep-14,11135.05,11156.05,11034.45,11074.2
25-Sep-14,11102.5,11237.3,11102.5,11185.95
26-Sep-14,11188.1,11236.45,11093.6,11138
29-Sep-14,11178.55,11352.1,11129.85,11326.6
30-Sep-14,11341.4,11360.35,11231.8,11302.7
01-Oct-14,11287.2,11543.75,11287.2,11519.45
07-Oct-14,11371.9,11633.65,11371.9,11428.6
08-Oct-14,11380.85,11380.85,10985.75,11043.4
09-Oct-14,11138.4,11189.65,11023.7,11065.15
10-Oct-14,11065,11365.2,11001.65,11311.25
13-Oct-14,11318.55,11483.8,11318.55,11437
14-Oct-14,11474.8,11474.8,11336.65,11350.3
16-Oct-14,11379.05,11438.55,11135.25,11174.85
17-Oct-14,10889.5,10920.25,10716.7,10746.2
20-Oct-14,10845.7,10845.7,10658.45,10673.1
21-Oct-14,10723.15,10748.8,10605.1,10692.35
22-Oct-14,10835.4,10835.4,10749.1,10767.4
23-Oct-14,10776,10787.25,10757.9,10781.2
27-Oct-14,10890.6,10890.6,10684.6,10714.3
28-Oct-14,10696.3,10771.55,10696.3,10737.25
29-Oct-14,10767.4,10929.15,10767.4,10912.3
30-Oct-14,10973.35,11190.9,10973.35,11124.6
31-Oct-14,11192.8,11372.25,11192.8,11341.05
03-Nov-14,11433,11462.85,11306.2,11359.9
05-Nov-14,11419.95,11493.5,11336.35,11440.5
07-Nov-14,11438.3,11523.55,11405.5,11476.15
10-Nov-14,11491.95,11508.9,11388.8,11470.95
11-Nov-14,11477.25,11501.4,11398.25,11439.7
12-Nov-14,11428.4,11508.75,11406.75,11421.3
13-Nov-14,11458.3,11575.5,11398.7,11539.6
14-Nov-14,11551.4,11614.65,11549.6,11571.75
17-Nov-14,11553.9,11623.55,11496.6,11608.15
18-Nov-14,11628.15,11633.4,11495.05,11512.9
19-Nov-14,11532,11556.35,11444.65,11524.3
20-Nov-14,11583.45,11692.4,11538.2,11677.45
21-Nov-14,11637.7,11643.7,11544.35,11596.95
24-Nov-14,11659.7,11825.85,11659.7,11809.85
25-Nov-14,11847.4,11908.1,11679.1,11790
26-Nov-14,11769.2,11804.75,11714.85,11770.4
27-Nov-14,11800.85,11925.9,11799.8,11900.85
28-Nov-14,11925.85,11979.5,11874.8,11898.05
01-Dec-14,11942.25,12013.9,11884.95,11981
02-Dec-14,11952.7,11952.7,11794.45,11812.75
03-Dec-14,11787.6,11819.7,11707.25,11807.9
04-Dec-14,11809.55,11895.15,11732.25,11748.75
05-Dec-14,11788.55,11789.85,11506.55,11536.25
08-Dec-14,11417.1,11427.9,11136.25,11176.45
09-Dec-14,11207.6,11271.5,11127.75,11138.9
10-Dec-14,11137.55,11195.75,11102.75,11111.7
11-Dec-14,11059.7,11088.3,10971.5,10986.25
12-Dec-14,11030.15,11121.1,10869.25,10929.9
15-Dec-14,10748.5,10830.75,10690.85,10727.75
16-Dec-14,10694.25,10972.65,10694.25,10891.6
17-Dec-14,10894.3,10951.25,10706,10860.1
18-Dec-14,10920.65,10997.45,10872.15,10987.45
19-Dec-14,11101.6,11220.35,11101.6,11176.2
22-Dec-14,11223.75,11223.75,11088.95,11202.1
23-Dec-14,11184.95,11260.1,11065.15,11094.6
24-Dec-14,11104.05,11119.55,10889,10928
26-Dec-14,10974.85,11046.65,10916.95,11036.7
29-Dec-14,11056.2,11154.45,11056.2,11104.7
30-Dec-14,11113.35,11186.85,11113.05,11149.7
31-Dec-14,11129.55,11237.65,11106.95,11216.3
01-Jan-15,11214.8,11235.75,11166.35,11215.7
02-Jan-15,11214.65,11399.1,11214.65,11372.1
05-Jan-15,11369.35,11433.75,11186.95,11248.55
06-Jan-15,11186.1,11186.1,10909,10959.9
07-Jan-15,11013.2,11042.35,10889.55,10916
08-Jan-15,11031.15,11058.15,10915.05,11018.15
09-Jan-15,11058.05,11484.9,10932.2,11399.65
12-Jan-15,11456,11565.85,11378.8,11543.65
13-Jan-15,11545.25,11546.6,11437.95,11502.8
14-Jan-15,11561.95,11631.55,11521,11614.3
15-Jan-15,11672.3,11774.5,11575.1,11669.85
16-Jan-15,11708.85,11708.85,11582.85,11659.6
19-Jan-15,11732.5,11797.6,11629.05,11642.75
20-Jan-15,11681.8,11721.9,11635.7,11695
21-Jan-15,11732.45,11838.3,11659.7,11813.7
22-Jan-15,11832.55,11884.5,11782.95,11850.85
23-Jan-15,11877.9,11921,11767.4,11885.15
27-Jan-15,11915.6,11917.25,11679.55,11693.45
28-Jan-15,11712.55,11821.8,11693.8,11809.55
29-Jan-15,11812.35,11861.5,11728.75,11824.15
30-Jan-15,11998.35,12003.35,11799.35,11824.75
02-Feb-15,11871.35,11972.6,11847.8,11943.95
03-Feb-15,11963.75,12000.65,11849,11963.9
04-Feb-15,12027.1,12027.1,11902.35,11938.9
05-Feb-15,11967.75,12295.35,11963.8,12165.15
06-Feb-15,12190.7,12380.45,12186.95,12267.95
09-Feb-15,12160.9,12285.45,12160.9,12249.3
10-Feb-15,12215.2,12297.75,12129.65,12162.85
11-Feb-15,12198.45,12265.7,12149.35,12243.4
12-Feb-15,12277.2,12397,12253.05,12372
13-Feb-15,12369.6,12506.7,12353.25,12464.95
16-Feb-15,12461.75,12541.05,12457.65,12487.2
18-Feb-15,12511.05,12647.7,12442.7,12632.75
19-Feb-15,12629.05,12737.1,12628.75,12723.8
20-Feb-15,12750,12750,12550.75,12571.95
23-Feb-15,12607.35,12709.9,12475.9,12531.3
24-Feb-15,12572.25,12644.1,12514.65,12566.2
25-Feb-15,12621.55,12719.9,12600.05,12633.35
26-Feb-15,12623.8,12633.15,12429.5,12458.5
27-Feb-15,12511.25,12578.1,12434.65,12554.95
28-Feb-15,12612.05,12700.05,12493.95,12659.8
02-Mar-15,12700.6,12719.05,12586.15,12663.7
03-Mar-15,12687.25,12871.15,12635.5,12855.9
04-Mar-15,12885.75,12908.1,12630.55,12730.6
05-Mar-15,12719.1,12832.3,12615.45,12665.5
09-Mar-15,12599.8,12599.8,12372.45,12422.25
10-Mar-15,12404.35,12462.8,12307.1,12405.05
11-Mar-15,12414.7,12585.55,12298.5,12352.35
12-Mar-15,12377.2,12442.4,12329.25,12423.65
13-Mar-15,12478.55,12478.55,12248.45,12312.15
16-Mar-15,12308.95,12477.45,12297.2,12419.05
17-Mar-15,12459.6,12498.85,12300.85,12383.15
18-Mar-15,12434.25,12448.45,12256.55,12276.1
19-Mar-15,12298.25,12356.65,12253.1,12275.2
20-Mar-15,12306.6,12392.85,12274.35,12363.5
23-Mar-15,12364.3,12443.25,12217.75,12244.45
24-Mar-15,12266.2,12345.05,12154.45,12180
25-Mar-15,12214.55,12256.4,12135.5,12225.6
26-Mar-15,12168.3,12204.45,11865.85,11902.1
27-Mar-15,11978.05,12146.9,11926.95,11968.5
30-Mar-15,12010.65,12127.6,11971.4,12100.85
31-Mar-15,12159.05,12206.8,12005.2,12083
01-Apr-15,11997.45,12008.55,11880.15,11952.2
06-Apr-15,11970.2,11997.3,11872.65,11969.25
07-Apr-15,11999.25,12062.25,11881.5,11989.35
08-Apr-15,12072.2,12249.1,12060.25,12214.3
09-Apr-15,12296.75,12323.7,12171.15,12279.4
10-Apr-15,12249.05,12335.75,12244.2,12294.75
13-Apr-15,12329.1,12349.45,12222.9,12333.8
15-Apr-15,12335.15,12369.4,12121.55,12154.55
16-Apr-15,12187.55,12198.05,11947.05,12059
17-Apr-15,11972.35,11972.35,11758.75,11803.05
20-Apr-15,11805.5,11815.7,11538.85,11562.2
21-Apr-15,11472.6,11602.8,11415,11558.4
22-Apr-15,11552.5,11552.5,11345.1,11492
23-Apr-15,11571.05,11572.05,11410.4,11451.55
24-Apr-15,11474.4,11523,11077.3,11132.25
27-Apr-15,11166.4,11170.5,10941.75,11097.9
28-Apr-15,11097.2,11097.2,10979.2,11052.95
29-Apr-15,11039,11150.55,10954,11094.4
30-Apr-15,11056.5,11056.5,10916.65,11001.05
04-May-15,11087.5,11217.2,11044.25,11191.45
05-May-15,11252.3,11264.35,11115.5,11170.25
06-May-15,11186.35,11191.7,10921.75,10938.85
07-May-15,10934.8,11172.15,10900.9,11127.75
08-May-15,11209.15,11268.6,11134.2,11172.05
11-May-15,11225.15,11351.05,11184.65,11324.55
12-May-15,11337.7,11337.7,11101.25,11118.45
13-May-15,11168.7,11225.55,11040.55,11170.5
14-May-15,11185.6,11185.6,11021.85,11093.6
15-May-15,11109.7,11208.2,11099.2,11171.9
18-May-15,11200.4,11294.45,11147.15,11279.45
19-May-15,11264.8,11425.15,11260.2,11372.2
20-May-15,11438.7,11583.05,11438.7,11571.7
21-May-15,11589,11638.1,11572.6,11618.6
22-May-15,11584.7,11745.75,11562.5,11728.4
25-May-15,11740.75,11784.35,11602.1,11623.35
26-May-15,11608.75,11649.7,11562.05,11581.9
27-May-15,11481.45,11481.45,11338.05,11367.5
28-May-15,11368,11483.75,11321.65,11450.85
29-May-15,11443.1,11647.05,11411.15,11575.05
01-Jun-15,11561.9,11629.55,11496.05,11525.65
02-Jun-15,11523.85,11563.95,11326.7,11347.9
03-Jun-15,11383.1,11421.55,11299.75,11361.1
04-Jun-15,11375.85,11455.9,11331.85,11379.2
05-Jun-15,11376.45,11444,11282.3,11291.55
08-Jun-15,11302.75,11303.6,11196.5,11238.6
09-Jun-15,11235.3,11254.45,11114.3,11142.95
10-Jun-15,11145.4,11423.75,11136.4,11401.7
11-Jun-15,11420,11444.75,11213.4,11227.15
12-Jun-15,11222.8,11267,10930.45,11049.35
15-Jun-15,11022.7,11170.05,10933.4,11093.85
16-Jun-15,11111.8,11135.25,11046,11119.2
17-Jun-15,11181.9,11221.15,11114.35,11143.5
18-Jun-15,11191.75,11259.15,11164.1,11215.35
19-Jun-15,11260.9,11353.25,11222.25,11243.65
22-Jun-15,11266.9,11446.8,11260.95,11429.8
23-Jun-15,11473,11479.6,11327.2,11341.15
24-Jun-15,11400.35,11409.75,11324.35,11353.75
25-Jun-15,11332.45,11332.7,11188.55,11210.4
26-Jun-15,11238.8,11388.45,11238.8,11362.55
29-Jun-15,11181.25,11230.2,10998.2,11133.65
30-Jun-15,11101.6,11144.2,11016.75,11037.4
01-Jul-15,11053.65,11239.75,11053.65,11213.6
02-Jul-15,11246.5,11247.5,11161.3,11187.25
03-Jul-15,11162.9,11214.65,11135,11198.65
06-Jul-15,11079.2,11239,11072.55,11209.6
07-Jul-15,11216.55,11264.55,11126.2,11143.85
08-Jul-15,11079.95,11143.9,10980.05,11021.8
09-Jul-15,11043.65,11065.4,10808.35,10828.7
10-Jul-15,10950.25,10950.25,10759.85,10798.25
13-Jul-15,10840.65,11011.65,10840.65,10998.85
14-Jul-15,11024.4,11067.55,10945.05,11043.85
15-Jul-15,11050.5,11165.5,11050.5,11150.25
16-Jul-15,11191.15,11218.75,11123.15,11191.6
17-Jul-15,11239.7,11306.4,11227.4,11269.2
20-Jul-15,11270.4,11307.9,11197.85,11266.95
21-Jul-15,11366.6,11798.2,11366.6,11655.45
22-Jul-15,11647.5,11687.2,11509.15,11643.75
23-Jul-15,11640.65,11719.05,11537.7,11558.7
24-Jul-15,11568.85,11588.9,11452.25,11464.15
27-Jul-15,11437.55,11438,11342.5,11362.45
28-Jul-15,11378.8,11432.45,11283.7,11306.25
29-Jul-15,11369.45,11494.85,11330.65,11470.7
30-Jul-15,11530.3,11539.45,11365.05,11394.55
31-Jul-15,11434.9,11622.2,11434.9,11594.15
03-Aug-15,11490.6,11572.6,11441.5,11466.4
04-Aug-15,11480.7,11489.15,11379.15,11415.55
05-Aug-15,11470.2,11632.2,11460,11618
06-Aug-15,11698.9,11739.1,11576.25,11616.5
07-Aug-15,11604.45,11663.6,11580.35,11597.05
10-Aug-15,11623.1,11696.85,11500.4,11573.9
11-Aug-15,11637.25,11740.85,11605.9,11711.15
12-Aug-15,11731.7,12026.05,11731.7,12006.8
13-Aug-15,12029.5,12092.05,11916.3,11956.1
14-Aug-15,11968.3,12129,11961.1,12048.45
17-Aug-15,12057.65,12058.05,11920.25,12001.75
18-Aug-15,12068.35,12250.1,12060.15,12159.4
19-Aug-15,12215.55,12314.4,12165.4,12249.1
20-Aug-15,12269.5,12269.5,11969.3,11985.25
21-Aug-15,12009.8,12102.8,11825.05,12032.3
24-Aug-15,11750.45,11797.95,11393,11455.15
25-Aug-15,11524.85,11615.5,11140.8,11376.75
26-Aug-15,11395.5,11548.85,11172.2,11284.1
27-Aug-15,11438.7,11476.8,11351.05,11396.9
28-Aug-15,11545.3,11645.05,11534.85,11588.25
31-Aug-15,11691.65,11691.65,11537.65,11605.7
01-Sep-15,11563.55,11712.5,11391.7,11476.45
02-Sep-15,11563.95,11752.1,11510.9,11604.7
03-Sep-15,11679.5,11722.8,11565.1,11672.85
04-Sep-15,11689.8,11695.8,11392.95,11413.6
07-Sep-15,11445.35,11451.1,11264.7,11318.3
08-Sep-15,11331.65,11452.95,11279.2,11390.1
09-Sep-15,11554.45,11604.15,11446.35,11504.9
10-Sep-15,11439.45,11468.95,11292.2,11396.95
11-Sep-15,11445.65,11519.75,11381.35,11432.25
14-Sep-15,11482.4,11527.75,11405.35,11520.3
15-Sep-15,11524.4,11545.3,11475.25,11536.35
16-Sep-15,11614.7,11659,11563.75,11606.65
18-Sep-15,11694.95,11801.9,11666.85,11726.7
21-Sep-15,11659.85,11752.85,11643.25,11724.05
22-Sep-15,11790.5,11941.8,11615.7,11705.55
23-Sep-15,11659.9,11753.6,11586.9,11694
24-Sep-15,11710.75,11971.65,11677.7,11954.1
28-Sep-15,11989.3,12008,11819.2,11841.05
29-Sep-15,11768.65,11963.2,11749.25,11863.95
30-Sep-15,12010.75,12055.8,11904.05,12032.1
01-Oct-15,11877.85,11998.7,11769.5,11867.85
05-Oct-15,11867.45,12057.1,11867.45,12002.1
06-Oct-15,12057.45,12077.95,11865.25,11889.9
07-Oct-15,11878.35,11904.5,11660.7,11683.45
08-Oct-15,11753.85,11802.15,11625.65,11669.7
09-Oct-15,11734.3,11827.5,11676.15,11807.55
12-Oct-15,11972.1,12019.05,11571.75,11630.65
13-Oct-15,11595.85,11603.9,11452.3,11522.6
14-Oct-15,11435.3,11479.4,11347.65,11362.9
15-Oct-15,11407.55,11411.4,11310.45,11338.35
16-Oct-15,11392.55,11402.5,11301.1,11337.8
19-Oct-15,11360.4,11469.2,11305.85,11432.15
20-Oct-15,11465.05,11539.25,11436.65,11529.6
21-Oct-15,11552.6,11583.45,11501.05,11549.05
23-Oct-15,11588,11588.2,11494.15,11552
26-Oct-15,11597.9,11612.7,11537.1,11576.35
27-Oct-15,11570.3,11601.25,11533.05,11583.55
28-Oct-15,11546.05,11664.95,11537.3,11643.3
29-Oct-15,11644.05,11644.05,11523.95,11548.15
30-Oct-15,11549.75,11559.35,11467.9,11486.9
02-Nov-15,11497.95,11560.6,11428.1,11546.25
03-Nov-15,11576,11627.85,11565,11618.4
04-Nov-15,11680.15,11688.65,11535.95,11551.6
05-Nov-15,11573.1,11573.1,11397.5,11414.45
06-Nov-15,11424.2,11515.65,11422.95,11485.45
09-Nov-15,11364.55,11427.95,11320.95,11412.15
10-Nov-15,11385.7,11387.85,11191.9,11214.2
11-Nov-15,11305.2,11312.3,11230.4,11249.7
13-Nov-15,11110.75,11176.75,11027.1,11102.45
16-Nov-15,11011.5,11061.6,10911.1,11003.8
17-Nov-15,11032.45,11052.4,10974.55,11035.1
18-Nov-15,10967.75,10969.5,10799,10836.7
19-Nov-15,10910.5,11059.85,10893.75,11032.9
20-Nov-15,11045.65,11195.75,11036.9,11118.85
23-Nov-15,11126.25,11189.5,11084.35,11121.2
24-Nov-15,11096.4,11122.05,11036.05,11057.35
26-Nov-15,11048.4,11129.25,11013.9,11042.95
27-Nov-15,11064.6,11136.4,11031.45,11122.9
30-Nov-15,11147.85,11279.65,11083.6,11206
01-Dec-15,11216.95,11293.2,11216.95,11256.3
02-Dec-15,11298.9,11298.9,11134.9,11149.6
03-Dec-15,11149.3,11153.7,11067.55,11081.9
04-Dec-15,11034.65,11037.95,10940.3,10969.05
07-Dec-15,11009.5,11054,10943.85,10998.65
08-Dec-15,10989.2,11109.3,10946,10981.85
09-Dec-15,10978.25,11027.3,10916.25,10930.05
10-Dec-15,10971.55,11073.15,10931.15,11055.5
11-Dec-15,11086.55,11086.55,11015.6,11043.05
14-Dec-15,10940.75,11124.9,10940.75,11099.7
15-Dec-15,11139.55,11139.55,11044.35,11058.25
16-Dec-15,11081.75,11187.85,11081.75,11144.9
17-Dec-15,11182.95,11293.05,11122.45,11275.15
18-Dec-15,11227.15,11227.15,11094.8,11122.5
21-Dec-15,11096.4,11232.5,11067.2,11224.75
22-Dec-15,11201.8,11201.8,11081.15,11095.45
23-Dec-15,11163.8,11206.4,11130.65,11195.65
24-Dec-15,11193.25,11197.5,11152.85,11184.9
28-Dec-15,11152.7,11303.05,11146.85,11271.8
29-Dec-15,11257.05,11287.5,11206.6,11253.45
30-Dec-15,11247.35,11263.6,11100.1,11117.6
31-Dec-15,11113,11233.85,11113,11212.55
01-Jan-16,11210.25,11221.6,11137.85,11174.85
04-Jan-16,11144,11160.95,11004.65,11029.25
05-Jan-16,11082.6,11084.6,10945.2,10997.15
06-Jan-16,11027.55,11037.4,10979.45,11018.15
07-Jan-16,10947.75,10964.65,10822.7,10863.2
08-Jan-16,10933.3,11007.5,10896.45,10989.55
11-Jan-16,10898.8,10917.45,10797.7,10823.9
12-Jan-16,10850.25,10850.25,10659.25,10790.35
13-Jan-16,10807.85,10860.4,10646.55,10839.85
14-Jan-16,10730.65,11068.9,10685.35,10980.45
15-Jan-16,11050.65,11057.7,10949.95,10994.95
18-Jan-16,10954.2,11084.4,10954.2,10984
19-Jan-16,11052.4,11064.8,10873.6,10963.1
20-Jan-16,10897.8,10945.4,10855.2,10910.5
21-Jan-16,10957.95,10994.9,10893.35,10934.7
22-Jan-16,11020.6,11030.65,10961.35,11006.7
25-Jan-16,11047,11113.8,11000.25,11025.35
27-Jan-16,11052.55,11061.8,10992.45,11029.1
28-Jan-16,11010.1,11073.75,10984.25,11002.7
29-Jan-16,11061.85,11266.75,11024.95,11236.15
01-Feb-16,11271.15,11409.1,11234.8,11305.25
02-Feb-16,11325.75,11377.95,11182.5,11242.1
03-Feb-16,11179.75,11218.45,11065.8,11122.25
04-Feb-16,11178.25,11289.8,11148.15,11213.65
05-Feb-16,11222.2,11285.1,11188.45,11227.55
08-Feb-16,11160.85,11190.35,10962.8,11001.45
09-Feb-16,10866.2,10866.2,10590.1,10614.25
10-Feb-16,10614.3,10693.9,10570.65,10600.45
11-Feb-16,10615.35,10615.35,10279.7,10312.95
12-Feb-16,10404.6,10462.9,10157.1,10324.45
15-Feb-16,10446.25,10544.45,10437,10493.75
16-Feb-16,10487.4,10511.4,10393.6,10418.65
17-Feb-16,10429.35,10518.25,10325.25,10502.45
18-Feb-16,10554.55,10723.4,10554.45,10702.25
